155.534, 157.338, 2.0
155.265, 157.574, 2.0
154.986, 157.798, 2.0
154.698, 158.009, 2.0
154.401, 158.207, 2.0
154.095, 158.393, 2.0
153.782, 158.565, 2.0
153.461, 158.723, 2.0
153.134, 158.867, 2.0
152.801, 158.996, 2.0
152.463, 159.111, 2.0
152.12, 159.211, 2.0
151.773, 159.296, 2.0
151.422, 159.366, 2.0
151.069, 159.42, 2.0
150.714, 159.459, 2.0
150.357, 159.482, 2.0
150.0, 159.49, 2.0
149.643, 159.482, 2.0
149.286, 159.459, 2.0
148.931, 159.42, 2.0
148.578, 159.366, 2.0
148.227, 159.296, 2.0
147.88, 159.211, 2.0
147.537, 159.111, 2.0
147.199, 158.996, 2.0
146.866, 158.867, 2.0
146.539, 158.723, 2.0
146.218, 158.565, 2.0
145.905, 158.393, 2.0
145.599, 158.207, 2.0
145.302, 158.009, 2.0
145.014, 157.798, 2.0
144.735, 157.574, 2.0
144.466, 157.338, 2.0
144.208, 157.091, 2.0
143.961, 156.833, 2.0
143.726, 156.564, 2.0
143.502, 156.286, 2.0
143.291, 155.998, 2.0
143.092, 155.7, 2.0
142.907, 155.395, 2.0
142.735, 155.082, 2.0
142.577, 154.761, 2.0
142.433, 154.434, 2.0
142.303, 154.101, 2.0
142.188, 153.763, 2.0
142.088, 153.419, 2.0
142.004, 153.072, 2.0
141.934, 152.722, 2.0
141.879, 152.369, 2.0
141.841, 152.013, 2.0
141.817, 151.657, 2.0
141.809, 151.3, 2.0
141.817, 150.942, 2.0
141.841, 150.586, 2.0
141.879, 150.23, 2.0
141.934, 149.877, 2.0
142.004, 149.527, 2.0
142.088, 149.18, 2.0
142.188, 148.837, 2.0
142.303, 148.498, 2.0
142.433, 148.165, 2.0
142.577, 147.838, 2.0
142.735, 147.518, 2.0
142.907, 147.204, 2.0
143.092, 146.899, 2.0
143.291, 146.602, 2.0
143.502, 146.313, 2.0
143.726, 146.035, 2.0
143.961, 145.766, 2.0
144.208, 145.508, 2.0
144.466, 145.261, 2.0
144.735, 145.025, 2.0
145.014, 144.802, 2.0
145.302, 144.59, 2.0
145.599, 144.392, 2.0
145.905, 144.206, 2.0
146.218, 144.034, 2.0
146.538, 143.876, 2.0
146.866, 143.732, 2.0
147.199, 143.603, 2.0
147.537, 143.488, 2.0
147.88, 143.388, 2.0
148.227, 143.303, 2.0
148.578, 143.233, 2.0
148.931, 143.179, 2.0
149.286, 143.14, 2.0
149.643, 143.117, 2.0
150.0, 143.109, 2.0
150.357, 143.117, 2.0
150.226, 146.115, 2.0
150.226, 146.115, 2.0
150.452, 146.129, 2.0
150.677, 146.154, 2.0
150.901, 146.189, 2.0
151.123, 146.233, 2.0
151.343, 146.287, 2.0
151.561, 146.35, 2.0
151.775, 146.423, 2.0
151.986, 146.505, 2.0
152.193, 146.596, 2.0
152.396, 146.696, 2.0
152.595, 146.805, 2.0
152.789, 146.922, 2.0
152.977, 147.048, 2.0
153.159, 147.182, 2.0
153.336, 147.324, 2.0
153.506, 147.473, 2.0
153.67, 147.63, 2.0
153.826, 147.793, 2.0
153.976, 147.964, 2.0
154.117, 148.14, 2.0
154.251, 148.323, 2.0
154.377, 148.511, 2.0
154.495, 148.705, 2.0
154.604, 148.903, 2.0
154.704, 149.106, 2.0
154.795, 149.313, 2.0
154.877, 149.525, 2.0
154.95, 149.739, 2.0
155.013, 149.956, 2.0
155.067, 150.176, 2.0
155.111, 150.398, 2.0
155.146, 150.622, 2.0
155.17, 150.847, 2.0
155.185, 151.073, 2.0
155.19, 151.3, 2.0
155.185, 151.526, 2.0
155.17, 151.752, 2.0
155.146, 151.977, 2.0
155.111, 152.201, 2.0
155.067, 152.423, 2.0
155.013, 152.643, 2.0
154.95, 152.86, 2.0
154.877, 153.075, 2.0
154.795, 153.286, 2.0
154.704, 153.493, 2.0
154.604, 153.696, 2.0
154.495, 153.895, 2.0
154.377, 154.088, 2.0
154.251, 154.276, 2.0
154.117, 154.459, 2.0
153.976, 154.636, 2.0
153.826, 154.806, 2.0
153.67, 154.969, 2.0
153.506, 155.126, 2.0
153.336, 155.275, 2.0
153.159, 155.417, 2.0
152.977, 155.551, 2.0
152.789, 155.677, 2.0
152.595, 155.794, 2.0
152.396, 155.903, 2.0
152.193, 156.003, 2.0
151.986, 156.094, 2.0
151.775, 156.177, 2.0
151.561, 156.249, 2.0
151.343, 156.313, 2.0
151.123, 156.366, 2.0
150.901, 156.411, 2.0
150.677, 156.445, 2.0
150.452, 156.47, 2.0
150.226, 156.485, 2.0
150.0, 156.489, 2.0
149.774, 156.485, 2.0
149.548, 156.47, 2.0
149.323, 156.445, 2.0
149.099, 156.411, 2.0
148.877, 156.366, 2.0
148.657, 156.313, 2.0
148.439, 156.249, 2.0
148.225, 156.177, 2.0
148.014, 156.094, 2.0
147.807, 156.003, 2.0
147.604, 155.903, 2.0
147.405, 155.794, 2.0
147.211, 155.677, 2.0
147.023, 155.551, 2.0
146.841, 155.417, 2.0
146.664, 155.275, 2.0
146.494, 155.126, 2.0
146.33, 154.969, 2.0
146.174, 154.806, 2.0
146.024, 154.636, 2.0
145.883, 154.459, 2.0
145.749, 154.276, 2.0
145.623, 154.088, 2.0
145.505, 153.895, 2.0
145.396, 153.696, 2.0
145.296, 153.493, 2.0
145.205, 153.286, 2.0
145.123, 153.075, 2.0
145.05, 152.86, 2.0
144.987, 152.643, 2.0
144.933, 152.423, 2.0
144.889, 152.201, 2.0
144.854, 151.977, 2.0
144.83, 151.752, 2.0
144.815, 151.526, 2.0
144.81, 151.3, 2.0
144.815, 151.073, 2.0
144.83, 150.847, 2.0
144.854, 150.622, 2.0
144.889, 150.398, 2.0
144.933, 150.176, 2.0
144.987, 149.956, 2.0
145.05, 149.739, 2.0
145.123, 149.525, 2.0
145.205, 149.313, 2.0
145.296, 149.106, 2.0
145.396, 148.903, 2.0
145.505, 148.705, 2.0
145.623, 148.511, 2.0
145.749, 148.323, 2.0
145.883, 148.14, 2.0
146.024, 147.964, 2.0
146.174, 147.793, 2.0
146.33, 147.63, 2.0
146.494, 147.473, 2.0
146.664, 147.324, 2.0
146.841, 147.182, 2.0
147.023, 147.048, 2.0
147.211, 146.922, 2.0
147.405, 146.805, 2.0
147.604, 146.696, 2.0
147.807, 146.596, 2.0
148.014, 146.505, 2.0
148.225, 146.423, 2.0
148.439, 146.35, 2.0
148.657, 146.287, 2.0
148.877, 146.233, 2.0
149.099, 146.189, 2.0
149.323, 146.154, 2.0
149.548, 146.129, 2.0
149.774, 146.115, 2.0
150.0, 146.11, 2.0
150.226, 146.115, 2.0
150.095, 149.112, 2.0
150.095, 149.112, 2.0
150.191, 149.119, 2.0
150.286, 149.129, 2.0
150.38, 149.144, 2.0
150.474, 149.162, 2.0
150.567, 149.185, 2.0
150.658, 149.212, 2.0
150.749, 149.242, 2.0
150.838, 149.277, 2.0
150.925, 149.315, 2.0
151.011, 149.358, 2.0
151.095, 149.404, 2.0
151.176, 149.453, 2.0
151.256, 149.506, 2.0
151.333, 149.563, 2.0
151.407, 149.623, 2.0
151.479, 149.686, 2.0
151.548, 149.752, 2.0
151.614, 149.821, 2.0
151.677, 149.892, 2.0
151.737, 149.967, 2.0
151.793, 150.044, 2.0
151.846, 150.123, 2.0
151.896, 150.205, 2.0
151.942, 150.289, 2.0
151.984, 150.374, 2.0
152.023, 150.462, 2.0
152.057, 150.551, 2.0
152.088, 150.641, 2.0
152.115, 150.733, 2.0
152.137, 150.826, 2.0
152.156, 150.919, 2.0
152.17, 151.014, 2.0
152.181, 151.109, 2.0
152.187, 151.204, 2.0
152.189, 151.3, 2.0
152.187, 151.395, 2.0
152.181, 151.49, 2.0
152.17, 151.585, 2.0
152.156, 151.68, 2.0
152.137, 151.773, 2.0
152.115, 151.866, 2.0
152.088, 151.958, 2.0
152.057, 152.048, 2.0
152.023, 152.137, 2.0
151.984, 152.225, 2.0
151.942, 152.31, 2.0
151.896, 152.394, 2.0
151.846, 152.476, 2.0
151.793, 152.555, 2.0
151.737, 152.632, 2.0
151.677, 152.707, 2.0
151.614, 152.779, 2.0
151.548, 152.848, 2.0
151.479, 152.914, 2.0
151.407, 152.977, 2.0
151.333, 153.036, 2.0
151.256, 153.093, 2.0
151.176, 153.146, 2.0
151.095, 153.195, 2.0
151.011, 153.241, 2.0
150.925, 153.284, 2.0
150.838, 153.322, 2.0
150.749, 153.357, 2.0
150.658, 153.387, 2.0
150.567, 153.414, 2.0
150.474, 153.437, 2.0
150.38, 153.456, 2.0
150.286, 153.47, 2.0
150.191, 153.48, 2.0
150.095, 153.487, 2.0
150.0, 153.489, 2.0
149.905, 153.487, 2.0
149.809, 153.48, 2.0
149.714, 153.47, 2.0
149.62, 153.456, 2.0
149.526, 153.437, 2.0
149.433, 153.414, 2.0
149.342, 153.387, 2.0
149.251, 153.357, 2.0
149.162, 153.322, 2.0
149.075, 153.284, 2.0
148.989, 153.241, 2.0
148.905, 153.195, 2.0
148.824, 153.146, 2.0
148.744, 153.093, 2.0
148.667, 153.036, 2.0
148.593, 152.977, 2.0
148.521, 152.914, 2.0
148.452, 152.848, 2.0
148.386, 152.779, 2.0
148.323, 152.707, 2.0
148.263, 152.632, 2.0
148.207, 152.555, 2.0
148.154, 152.476, 2.0
148.104, 152.394, 2.0
148.058, 152.31, 2.0
148.016, 152.225, 2.0
147.977, 152.137, 2.0
147.943, 152.048, 2.0
147.912, 151.958, 2.0
147.885, 151.866, 2.0
147.863, 151.773, 2.0
147.844, 151.68, 2.0
147.83, 151.585, 2.0
147.819, 151.49, 2.0
147.813, 151.395, 2.0
147.811, 151.3, 2.0
147.813, 151.204, 2.0
147.819, 151.109, 2.0
147.83, 151.014, 2.0
147.844, 150.919, 2.0
147.863, 150.826, 2.0
147.885, 150.733, 2.0
147.912, 150.641, 2.0
147.943, 150.551, 2.0
147.977, 150.462, 2.0
148.016, 150.374, 2.0
148.058, 150.289, 2.0
148.104, 150.205, 2.0
148.154, 150.123, 2.0
148.207, 150.044, 2.0
148.263, 149.967, 2.0
148.323, 149.892, 2.0
148.386, 149.821, 2.0
148.452, 149.752, 2.0
148.521, 149.686, 2.0
148.593, 149.623, 2.0
148.667, 149.563, 2.0
148.744, 149.506, 2.0
148.824, 149.453, 2.0
148.905, 149.404, 2.0
148.989, 149.358, 2.0
149.075, 149.315, 2.0
149.162, 149.277, 2.0
149.251, 149.242, 2.0
149.342, 149.212, 2.0
149.433, 149.185, 2.0
149.526, 149.162, 2.0
149.62, 149.144, 2.0
149.714, 149.129, 2.0
149.809, 149.119, 2.0
149.905, 149.112, 2.0
150.0, 149.11, 2.0
150.095, 149.112, 2.0
153.778, 127.169, 2.0
153.778, 127.169, 2.0
154.156, 127.008, 2.0
154.712, 126.798, 2.0
155.277, 126.612, 2.0
155.849, 126.45, 2.0
156.427, 126.312, 2.0
157.01, 126.199, 2.0
157.598, 126.111, 2.0
158.189, 126.048, 2.0
158.783, 126.011, 2.0
159.379, 125.998, 2.0
159.988, 126.011, 2.0
160.597, 126.051, 2.0
161.204, 126.118, 2.0
161.808, 126.211, 2.0
162.407, 126.33, 2.0
163.001, 126.475, 2.0
163.587, 126.646, 2.0
164.166, 126.842, 2.0
164.735, 127.064, 2.0
165.294, 127.31, 2.0
165.842, 127.58, 2.0
166.378, 127.874, 2.0
166.9, 128.191, 2.0
167.408, 128.53, 2.0
167.901, 128.891, 2.0
168.377, 129.274, 2.0
168.837, 129.677, 2.0
169.278, 130.099, 2.0
169.7, 130.54, 2.0
170.103, 131.0, 2.0
170.485, 131.476, 2.0
170.847, 131.969, 2.0
171.186, 132.477, 2.0
171.503, 132.999, 2.0
171.797, 133.535, 2.0
172.067, 134.082, 2.0
172.313, 134.642, 2.0
172.534, 135.211, 2.0
172.731, 135.789, 2.0
172.902, 136.376, 2.0
173.047, 136.969, 2.0
173.166, 137.569, 2.0
173.259, 138.172, 2.0
173.326, 138.78, 2.0
173.366, 139.389, 2.0
173.377, 139.902, 2.0
173.377, 172.778, 2.0
157.986, 175.032, 2.0
156.761, 170.941, 2.0
149.905, 178.105, 2.0
143.14, 170.827, 2.0
141.666, 175.131, 2.0
126.623, 172.625, 2.0
126.623, 139.904, 2.0
126.634, 139.406, 2.0
126.672, 138.813, 2.0
126.735, 138.222, 2.0
126.823, 137.634, 2.0
126.935, 137.05, 2.0
127.073, 136.472, 2.0
127.235, 135.9, 2.0
127.421, 135.335, 2.0
127.631, 134.779, 2.0
127.864, 134.233, 2.0
128.12, 133.696, 2.0
128.399, 133.171, 2.0
128.7, 132.659, 2.0
129.022, 132.159, 2.0
129.366, 131.674, 2.0
129.729, 131.204, 2.0
130.112, 130.749, 2.0
130.514, 130.311, 2.0
130.935, 129.891, 2.0
131.372, 129.489, 2.0
131.827, 129.106, 2.0
132.297, 128.742, 2.0
132.782, 128.399, 2.0
133.282, 128.077, 2.0
133.795, 127.776, 2.0
134.319, 127.497, 2.0
134.856, 127.241, 2.0
135.402, 127.008, 2.0
135.959, 126.798, 2.0
136.523, 126.612, 2.0
137.095, 126.45, 2.0
137.673, 126.312, 2.0
138.257, 126.199, 2.0
138.845, 126.111, 2.0
139.436, 126.048, 2.0
140.029, 126.011, 2.0
140.626, 125.998, 2.0
141.234, 126.011, 2.0
141.844, 126.051, 2.0
142.451, 126.118, 2.0
143.055, 126.211, 2.0
143.654, 126.33, 2.0
144.247, 126.475, 2.0
144.834, 126.646, 2.0
145.412, 126.842, 2.0
145.982, 127.064, 2.0
146.221, 127.169, 2.0
146.537, 127.077, 2.0
147.104, 126.938, 2.0
147.677, 126.824, 2.0
148.254, 126.736, 2.0
148.834, 126.672, 2.0
149.416, 126.634, 2.0
150.0, 126.621, 2.0
150.584, 126.634, 2.0
151.166, 126.672, 2.0
151.746, 126.736, 2.0
152.323, 126.824, 2.0
152.896, 126.938, 2.0
153.463, 127.077, 2.0
153.778, 127.169, 2.0
154.845, 129.975, 2.0
154.845, 129.975, 2.0
155.275, 129.792, 2.0
155.712, 129.627, 2.0
156.155, 129.481, 2.0
156.605, 129.354, 2.0
157.059, 129.246, 2.0
157.518, 129.157, 2.0
157.979, 129.088, 2.0
158.444, 129.038, 2.0
158.91, 129.009, 2.0
159.379, 128.999, 2.0
159.857, 129.009, 2.0
160.336, 129.04, 2.0
160.813, 129.093, 2.0
161.287, 129.166, 2.0
161.758, 129.259, 2.0
162.224, 129.373, 2.0
162.685, 129.508, 2.0
163.139, 129.662, 2.0
163.587, 129.836, 2.0
164.026, 130.029, 2.0
164.457, 130.242, 2.0
164.877, 130.472, 2.0
165.288, 130.721, 2.0
165.687, 130.988, 2.0
166.074, 131.272, 2.0
166.448, 131.572, 2.0
166.809, 131.889, 2.0
167.156, 132.221, 2.0
167.488, 132.568, 2.0
167.804, 132.928, 2.0
168.105, 133.303, 2.0
168.389, 133.69, 2.0
168.655, 134.089, 2.0
168.904, 134.499, 2.0
169.135, 134.92, 2.0
169.347, 135.351, 2.0
169.541, 135.79, 2.0
169.715, 136.237, 2.0
169.869, 136.692, 2.0
170.003, 137.153, 2.0
170.117, 137.619, 2.0
170.211, 138.09, 2.0
170.284, 138.564, 2.0
170.336, 139.041, 2.0
170.368, 139.52, 2.0
170.377, 139.935, 2.0
170.377, 170.185, 2.0
160.116, 171.688, 2.0
158.156, 165.143, 2.0
149.937, 173.733, 2.0
141.926, 165.115, 2.0
139.652, 171.754, 2.0
129.623, 170.083, 2.0
129.623, 139.936, 2.0
129.632, 139.533, 2.0
129.662, 139.067, 2.0
129.711, 138.603, 2.0
129.78, 138.141, 2.0
129.869, 137.682, 2.0
129.977, 137.228, 2.0
130.104, 136.779, 2.0
130.25, 136.335, 2.0
130.415, 135.898, 2.0
130.598, 135.469, 2.0
130.8, 135.047, 2.0
131.019, 134.635, 2.0
131.255, 134.232, 2.0
131.508, 133.84, 2.0
131.778, 133.458, 2.0
132.064, 133.089, 2.0
132.365, 132.732, 2.0
132.681, 132.388, 2.0
133.011, 132.058, 2.0
133.355, 131.742, 2.0
133.712, 131.441, 2.0
134.081, 131.155, 2.0
134.463, 130.885, 2.0
134.855, 130.632, 2.0
135.258, 130.396, 2.0
135.67, 130.177, 2.0
136.092, 129.975, 2.0
136.521, 129.792, 2.0
136.958, 129.627, 2.0
137.402, 129.481, 2.0
137.851, 129.354, 2.0
138.305, 129.246, 2.0
138.764, 129.157, 2.0
139.226, 129.088, 2.0
139.69, 129.038, 2.0
140.156, 129.009, 2.0
140.625, 128.999, 2.0
141.103, 129.009, 2.0
141.582, 129.04, 2.0
142.059, 129.093, 2.0
142.534, 129.166, 2.0
143.004, 129.259, 2.0
143.471, 129.373, 2.0
143.931, 129.508, 2.0
144.386, 129.662, 2.0
144.833, 129.836, 2.0
145.273, 130.029, 2.0
145.703, 130.242, 2.0
146.02, 130.415, 2.0
146.028, 130.412, 2.0
146.45, 130.248, 2.0
146.879, 130.102, 2.0
147.314, 129.975, 2.0
147.754, 129.868, 2.0
148.198, 129.779, 2.0
148.645, 129.711, 2.0
149.095, 129.661, 2.0
149.547, 129.632, 2.0
150.0, 129.622, 2.0
150.453, 129.632, 2.0
150.905, 129.661, 2.0
151.355, 129.711, 2.0
151.802, 129.779, 2.0
152.246, 129.868, 2.0
152.686, 129.975, 2.0
153.121, 130.102, 2.0
153.55, 130.248, 2.0
153.972, 130.412, 2.0
153.979, 130.415, 2.0
154.011, 130.396, 2.0
154.424, 130.177, 2.0
154.845, 129.975, 2.0
156.081, 132.71, 2.0
156.081, 132.71, 2.0
156.394, 132.576, 2.0
156.711, 132.456, 2.0
157.034, 132.35, 2.0
157.361, 132.257, 2.0
157.691, 132.179, 2.0
158.025, 132.114, 2.0
158.361, 132.064, 2.0
158.698, 132.028, 2.0
159.037, 132.007, 2.0
159.378, 131.999, 2.0
159.726, 132.007, 2.0
160.074, 132.03, 2.0
160.421, 132.068, 2.0
160.766, 132.121, 2.0
161.108, 132.189, 2.0
161.448, 132.272, 2.0
161.783, 132.37, 2.0
162.113, 132.482, 2.0
162.439, 132.608, 2.0
162.758, 132.749, 2.0
163.071, 132.903, 2.0
163.377, 133.071, 2.0
163.676, 133.252, 2.0
163.966, 133.446, 2.0
164.247, 133.653, 2.0
164.52, 133.871, 2.0
164.782, 134.101, 2.0
165.034, 134.343, 2.0
165.276, 134.595, 2.0
165.506, 134.857, 2.0
165.724, 135.129, 2.0
165.931, 135.411, 2.0
166.125, 135.701, 2.0
166.306, 136.0, 2.0
166.473, 136.306, 2.0
166.628, 136.619, 2.0
166.768, 136.938, 2.0
166.895, 137.264, 2.0
167.007, 137.594, 2.0
167.105, 137.929, 2.0
167.188, 138.268, 2.0
167.256, 138.611, 2.0
167.309, 138.956, 2.0
167.347, 139.303, 2.0
167.37, 139.651, 2.0
167.377, 139.967, 2.0
167.377, 167.593, 2.0
162.246, 168.344, 2.0
159.552, 159.346, 2.0
149.969, 169.36, 2.0
140.712, 159.403, 2.0
137.637, 168.377, 2.0
132.623, 167.542, 2.0
132.623, 139.968, 2.0
132.63, 139.66, 2.0
132.651, 139.321, 2.0
132.687, 138.984, 2.0
132.738, 138.648, 2.0
132.802, 138.314, 2.0
132.881, 137.984, 2.0
132.973, 137.657, 2.0
133.08, 137.335, 2.0
133.199, 137.017, 2.0
133.333, 136.705, 2.0
133.479, 136.398, 2.0
133.639, 136.098, 2.0
133.81, 135.805, 2.0
133.995, 135.52, 2.0
134.191, 135.243, 2.0
134.398, 134.974, 2.0
134.617, 134.714, 2.0
134.847, 134.464, 2.0
135.087, 134.224, 2.0
135.337, 133.994, 2.0
135.597, 133.775, 2.0
135.866, 133.567, 2.0
136.143, 133.371, 2.0
136.428, 133.187, 2.0
136.721, 133.015, 2.0
137.021, 132.856, 2.0
137.328, 132.71, 2.0
137.64, 132.576, 2.0
137.958, 132.456, 2.0
138.28, 132.35, 2.0
138.607, 132.257, 2.0
138.938, 132.179, 2.0
139.271, 132.114, 2.0
139.607, 132.064, 2.0
139.945, 132.028, 2.0
140.284, 132.007, 2.0
140.624, 131.999, 2.0
140.972, 132.007, 2.0
141.321, 132.03, 2.0
141.668, 132.068, 2.0
142.013, 132.121, 2.0
142.355, 132.189, 2.0
142.694, 132.272, 2.0
143.029, 132.37, 2.0
143.36, 132.482, 2.0
143.685, 132.608, 2.0
144.004, 132.749, 2.0
144.318, 132.903, 2.0
144.624, 133.071, 2.0
144.922, 133.252, 2.0
145.212, 133.446, 2.0
145.494, 133.653, 2.0
145.766, 133.871, 2.0
145.822, 133.921, 2.0
146.036, 133.778, 2.0
146.311, 133.611, 2.0
146.593, 133.456, 2.0
146.882, 133.314, 2.0
147.177, 133.184, 2.0
147.477, 133.067, 2.0
147.782, 132.964, 2.0
148.091, 132.874, 2.0
148.403, 132.797, 2.0
148.719, 132.735, 2.0
149.037, 132.686, 2.0
149.357, 132.651, 2.0
149.678, 132.63, 2.0
150.0, 132.623, 2.0
150.322, 132.63, 2.0
150.643, 132.651, 2.0
150.963, 132.686, 2.0
151.281, 132.735, 2.0
151.597, 132.797, 2.0
151.909, 132.874, 2.0
152.218, 132.964, 2.0
152.523, 133.067, 2.0
152.823, 133.184, 2.0
153.118, 133.314, 2.0
153.407, 133.456, 2.0
153.689, 133.611, 2.0
153.964, 133.778, 2.0
154.178, 133.921, 2.0
154.351, 133.775, 2.0
154.619, 133.567, 2.0
154.897, 133.371, 2.0
155.182, 133.187, 2.0
155.475, 133.015, 2.0
155.775, 132.856, 2.0
156.081, 132.71, 2.0
157.317, 135.444, 2.0
157.317, 135.444, 2.0
157.512, 135.361, 2.0
157.711, 135.286, 2.0
157.913, 135.219, 2.0
158.117, 135.161, 2.0
158.323, 135.112, 2.0
158.532, 135.072, 2.0
158.742, 135.04, 2.0
158.953, 135.018, 2.0
159.165, 135.005, 2.0
159.377, 135.0, 2.0
159.595, 135.005, 2.0
159.813, 135.019, 2.0
160.029, 135.043, 2.0
160.245, 135.076, 2.0
160.459, 135.119, 2.0
160.671, 135.17, 2.0
